cycle,timestamp,pH,conductivity,temperature,ORP,LSI,RSI,risk_level,primary_risk,preemptive,doses,blowdown,slug_doses,cost_inr,safety_overrides,emergency_stop
4641,1705459200.0,7.92,0.0,36.790969912898326,655.9865908079056,-0.33256629597079446,8.585132591941589,LOW,biofouling,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4642,1705459500.0,7.96,0.0,36.461113567905535,652.1216306442135,-0.29863359225926533,8.55726718451853,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4643,1705459800.0,7.9,0.0,36.81999165009919,638.151434922657,-0.35203278637928115,8.604065572758563,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4644,1705460100.0,7.9,0.0,36.55566057576,644.4212464785071,-0.3568938572957574,8.613787714591515,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4645,1705460400.0,7.92,0.0,36.44118927461544,629.8917937931674,-0.33900028178546826,8.598000563570936,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4646,1705460700.0,7.86,0.0,36.595960803708856,599.0141497620349,-0.39615246468841914,8.65230492937684,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4647,1705461000.0,7.79,0.0,36.808806005698834,655.2345625241859,-0.4622384073189769,8.714476814637955,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4648,1705461300.0,7.8,0.0,37.38556256460549,629.8107027005108,-0.4416457977547994,8.683291595509598,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4649,1705461600.0,7.92,0.0,37.77395992187704,569.6370855807679,-0.3145236395282982,8.549047279056596,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4650,1705461900.0,7.88,0.0,36.81506919001389,632.8494601086454,-0.37212327295351866,8.624246545907038,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4651,1705462200.0,7.87,0.0,36.10890480247229,621.5334294625748,-0.3951191735246953,8.66023834704939,LOW,biofouling,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4652,1705462500.0,7.78,0.0,36.803319693975276,643.245875658734,-0.4723392625643905,8.72467852512878,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4653,1705462800.0,8.26,0.0,37.296263596389615,633.5052728104585,0.01671544095869315,8.226569118082613,LOW,biofouling,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4654,1705463100.0,7.92,0.0,37.08523572985896,655.1433381762668,-0.32715909027737844,8.574318180554757,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4655,1705463400.0,8.04,0.0,37.1904736868463,632.3127382294275,-0.20522656233465852,8.450453124669316,LOW,scaling,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4656,1705463700.0,7.82,0.0,37.49431912128598,649.5790436507857,-0.4196505987762933,8.659301197552587,LOW,scaling,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4657,1705464000.0,7.84,0.0,36.009985037102894,633.9760689107695,-0.42694201321578973,8.69388402643158,LOW,scaling,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4658,1705464300.0,7.89,0.0,37.138988394625606,614.5188887479754,-0.3561719260662608,8.60234385213252,LOW,scaling,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4659,1705464600.0,7.89,0.0,36.922364140871146,644.079613315181,-0.3601512610972515,8.610302522194502,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4660,1705464900.0,7.96,0.0,38.0600012493189,621.4770130185863,-0.2692841008812019,8.498568201762403,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4661,1705465200.0,7.99,0.0,37.9126732593128,620.9103462574907,-0.24198216759121216,8.473964335182425,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4662,1705465500.0,7.93,0.0,37.58439874880304,586.5408954888665,-0.3079985671692569,8.545997134338513,LOW,biofouling,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4663,1705465800.0,7.9,0.0,37.12953429178999,630.3478288984289,-0.346345537658868,8.592691075317736,LOW,biofouling,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4664,1705466100.0,7.87,0.0,37.68453933689856,571.658360484392,-0.36616258279722036,8.60232516559444,LOW,biofouling,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4665,1705466400.0,7.88,0.0,37.76579898553446,614.6961948986935,-0.3546731975273216,8.589346395054644,LOW,biofouling,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4666,1705466700.0,7.99,0.0,36.82340872963214,629.3460748540266,-0.26196997314034753,8.513939946280695,LOW,biofouling,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4667,1705467000.0,7.87,0.0,37.56889424626001,631.6678865750074,-0.36828288067146264,8.606565761342925,LOW,biofouling,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4668,1705467300.0,7.94,0.0,37.35123765819245,610.6200197055032,-0.3022756521564576,8.544551304312915,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4669,1705467600.0,7.99,0.0,36.90720020608012,599.8875728766589,-0.26042992300991763,8.510859846019835,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4670,1705467900.0,7.96,0.0,37.529846432128096,637.0091000283903,-0.2789989820358665,8.517997964071732,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4671,1705468200.0,7.85,0.0,37.284646658755754,664.330682997195,-0.3934977807860509,8.636995561572101,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4672,1705468500.0,8.06,0.0,37.82270079822161,613.4498701451099,-0.17363049189570212,8.407260983791405,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4673,1705468800.0,7.95,0.0,37.53604635671742,631.8447132457038,-0.2888852750523965,8.527770550104794,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4674,1705469100.0,7.9,0.0,37.96040929455203,631.9084622507773,-0.33110782170655106,8.562215643413102,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4675,1705469400.0,7.98,0.0,37.71633705597685,620.5512070307182,-0.25557972497270853,8.491159449945417,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4676,1705469700.0,7.75,0.0,37.30858688643505,649.1086095007277,-0.4930583813535989,8.736116762707198,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4677,1705470000.0,7.96,0.0,37.80676463089414,603.685067159554,-0.27392249730062534,8.50784499460125,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4678,1705470300.0,7.88,0.0,37.84353778682819,609.7129427882705,-0.3532487091602219,8.586497418320445,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4679,1705470600.0,7.95,0.0,37.530666190534475,600.6351037340862,-0.2889839474880658,8.527967894976133,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4680,1705470900.0,7.94,0.0,37.02326462022858,629.3462342722239,-0.30829739798476385,8.556594795969527,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4681,1705471200.0,7.94,0.0,37.08836594942168,625.347851739598,-0.30710159930763314,8.554203198615266,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4682,1705471500.0,7.95,0.0,38.09801929251015,613.1644411522685,-0.278588071079656,8.507176142159313,LOW,biofouling,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4683,1705471800.0,8.02,0.0,37.397498654328984,622.2407635407624,-0.2214267894760944,8.462853578952188,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4684,1705472100.0,7.97,0.0,37.46871092011546,611.6546458241764,-0.2701203324609258,8.510240664921852,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4685,1705472400.0,8.05,0.0,37.03203068161036,638.2822537748666,-0.1981363659963158,8.446272731992632,LOW,scaling,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4686,1705472700.0,8.03,0.0,38.0098402548388,616.7495175518965,-0.20020257250098616,8.430405145001972,LOW,scaling,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4687,1705473000.0,7.8,0.0,37.45543990355155,611.584894554865,-0.4403637792227473,8.680727558445493,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4688,1705473300.0,8.05,0.0,37.70956417039734,618.6360172114261,-0.18570386816823614,8.421407736336473,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4689,1705473600.0,7.94,0.0,37.57153472209479,651.3735124376926,-0.29823445999688136,8.536468919993762,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4690,1705473900.0,8.05,0.0,37.23945744529345,600.3272733777686,-0.19432727689776996,8.43865455379554,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4691,1705474200.0,8.05,0.0,37.61095010909626,634.3764806284956,-0.1875117150829375,8.425023430165876,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4692,1705474500.0,8.03,0.0,36.992853092071904,636.9503494377053,-0.2188560911010473,8.467712182202094,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4693,1705474800.0,7.9,0.0,37.35587624554278,664.7340318163082,-0.3421905310410107,8.584381062082022,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4694,1705475100.0,8.1,0.0,38.251223867073215,654.7584051499911,-0.12578408134475616,8.351568162689512,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4695,1705475400.0,7.96,0.0,37.502191561129216,573.8099486243384,-0.27950620164070816,8.519012403281415,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4696,1705475700.0,8.02,0.0,37.81885840419145,601.2643884478678,-0.21370089640288015,8.44740179280576,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4697,1705476000.0,7.98,0.0,37.054934303807535,657.2623893731314,-0.26771564939523174,8.515431298790464,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4698,1705476300.0,7.99,0.0,37.59932149581988,619.81503436573,-0.24772493499469483,8.48544986998939,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4699,1705476600.0,7.98,0.0,37.97838757139736,615.0239525562007,-0.25077856159586887,8.481557123191738,LOW,biofouling,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4700,1705476900.0,7.9,0.0,37.25407526642765,619.1321549893306,-0.34405893801844734,8.588117876036895,LOW,biofouling,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4701,1705477200.0,7.99,0.0,36.89994431847996,626.1246579649844,-0.26056326654159,8.51112653308318,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4702,1705477500.0,7.95,0.0,36.78165749139705,619.1962371373138,-0.30273749776346914,8.55547499552694,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4703,1705477800.0,7.9,0.0,37.7793147305028,630.8825957341642,-0.3344255089923802,8.56885101798476,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4704,1705478100.0,7.9,0.0,37.42359936683715,624.2931103795096,-0.34094791220587517,8.58189582441175,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4705,1705478400.0,7.9,0.0,36.14193961997618,617.1145018551597,-0.36451055572412194,8.629021111448244,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4706,1705478700.0,7.9,0.0,36.486927053112424,623.3478961543262,-0.35815855229681937,8.616317104593639,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4707,1705479000.0,7.83,0.0,38.11522320818751,623.7533719090014,-0.3982731317832542,8.626546263566508,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4708,1705479300.0,7.85,0.0,36.26524253878984,629.5505112040804,-0.41223945525206496,8.67447891050413,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4709,1705479600.0,7.88,0.0,37.065212302088874,643.7181291302214,-0.36752686295791204,8.615053725915825,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4710,1705479900.0,7.88,0.0,37.204245038333035,634.6201907197304,-0.36497372182627696,8.609947443652555,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4711,1705480200.0,7.88,0.0,37.0856807775963,628.6278712154266,-0.3671509163022888,8.614301832604578,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4712,1705480500.0,7.9,0.0,36.258437510425004,640.4489166232094,-0.3623647725890944,8.62472954517819,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4713,1705480800.0,7.9,0.0,36.68195915837262,637.2443592349541,-0.3545706982563157,8.609141396512632,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4714,1705481100.0,7.9,0.0,37.12462462444379,617.3430555345739,-0.3464356990323605,8.592871398064721,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4715,1705481400.0,7.9,0.0,36.09348721936441,622.1749240901898,-0.3654032420107267,8.630806484021454,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4716,1705481700.0,7.85,0.0,36.85350170669237,626.497841229443,-0.40141682968171644,8.652833659363433,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4717,1705482000.0,7.95,0.0,36.73445337150245,637.2116596941897,-0.3036053887678305,8.557210777535662,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4718,1705482300.0,7.8,0.0,36.785849639677096,653.028904641788,-0.452660427666399,8.705320855332797,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4719,1705482600.0,7.85,0.0,36.32676068584997,628.5723816752718,-0.41110669886868045,8.67221339773736,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4720,1705482900.0,7.85,0.0,36.73945410231679,610.2763808708315,-0.40351343948823803,8.657026878976476,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4721,1705483200.0,7.76,0.0,36.10386652953643,632.9227181847325,-0.5052120019879833,8.770424003975966,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
4722,1705483500.0,7.85,0.0,36.80321595578044,619.5867378082784,-0.4023411696079524,8.654682339215904,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0, 'AQUATREAT-1196': 0.0, 'AQUATREAT-2150': 0.0, 'AQUATREAT-4612': 0.0, 'AQUATREAT-6625': 0.0}",0.3,{},0.0,1,True
